,day,latitude_1,longitude_1,latitude_2,longitude_2
201606,2020-04-07,40.349338337526476,-75.95273104580966,41.66997877217955,-80.3089727357376
186997,2020-04-07,60.2942722126589,11.10443115234375,60.50189519332627,5.7623291015625
200955,2020-04-07,39.04629464876854,-84.68310546875,41.98406982421875,-87.85192316228694
192451,2020-04-07,-22.82623808262713,-43.24284871419269,-22.81118774414062,-43.26555841619319
204518,2020-04-07,28.476422843286553,-81.21400720932904,39.42210388183594,-74.69700025475544
190422,2020-04-07,37.70599365234375,-122.2210303773271,32.86853337692002,-96.86981823979592
186560,2020-04-07,67.80980514267743,16.155787876674108,63.55399956137446,11.57047119140625
185210,2020-04-07,50.04458669888771,8.559203276763089,49.020763332560904,2.515941419099506
197460,2020-04-07,42.889181880627646,-85.53706577845982,42.66014099121094,-83.57624400745738
192007,2020-04-07,37.48842401019597,126.430723770805,22.30215454101562,113.91638738458806
197918,2020-04-07,35.741039211467154,-81.42406057804186,35.72106830144332,-81.37888806931518
177135,2020-04-07,22.93606567382812,84.61295387961648,23.10480667372881,113.21014404296879
195133,2020-04-07,33.94857788085938,-118.41731480189728,38.68995666503906,-121.58037932022758
199955,2020-04-07,39.99996379270392,-86.31077853116122,40.74461338883739,-89.46934786709875
193722,2020-04-07,-33.91567941439354,150.9762954711914,-37.64260502184851,144.8330025050951
187183,2020-04-07,53.38938903808594,7.215741838727679,53.99519580905721,6.449055391199447
195270,2020-04-07,35.86862182617188,-78.79240036010742,39.32276916503906,-94.72065801205844
192019,2020-04-07,44.05792236328125,-78.35391732149344,44.2989698507018,-78.37559397627669
194420,2020-04-07,32.102279663085945,-110.92999877929691,32.13454424324682,-110.9718914421237
189358,2020-04-07,-8.37581828489142,-56.782884268925116,-23.42701721191406,-46.44355357776988
189498,2020-04-07,25.92654418945312,-80.2595318488355,26.19035339355469,-80.25455690779773
187068,2020-04-07,60.27154541015625,11.1102084455819,58.883727768720206,5.630516841493804
198194,2020-04-07,32.89278709282309,-97.02956841916456,39.85372924804688,-89.66700678286344
190572,2020-04-07,24.23881530761719,116.5523783365885,29.63194249039989,106.6155287798713
178378,2020-04-07,53.23434603416313,-113.3722013585708,43.66712951660156,-79.67425679051598
194558,2020-04-07,18.33146667480469,-66.70246124267578,18.029821363546077,-66.00531986781529
179334,2020-04-07,35.2525200278072,-80.92470858959439,35.88595632779396,-78.77103764960106
205972,2020-04-07,40.69711303710938,-73.0281982421875,40.73818918001854,-73.41457713734019
191131,2020-04-07,34.75897320246293,-82.4370002746582,34.25454711914062,-83.00047582509562
201108,2020-04-07,47.443359375,-122.3079071044922,32.94343592756886,-97.02968052455357
197547,2020-04-07,39.86549377441406,-75.25169040845788,40.0522419557733,-85.82425897771662
188113,2020-04-07,38.8271484375,-77.03416243843412,28.87262893935381,-81.17533964269302
188557,2020-04-07,49.02113342285156,14.683016263521633,50.0511474609375,15.787570351048519
191140,2020-04-07,58.026293738413656,11.85772705078125,60.29429626464844,15.14758932179418
191067,2020-04-07,52.314170837402344,4.766101837158203,40.66122436523438,-73.74176025390625
197636,2020-04-07,27.20787436275159,-81.82733389047476,27.31364104707362,-82.26245586688701
183737,2020-04-07,-25.35667419433594,152.8863016764323,-26.60134525622351,153.0923696664663
198448,2020-04-07,33.36254572464248,-97.24935103435905,33.38521666445975,-97.2451470822704
185202,2020-04-07,24.72040208719545,46.72677094081663,23.88185119628906,46.82957967122397
204644,2020-04-07,45.72687827934654,5.083700180053711,50.62858452231196,5.430141139674832
201594,2020-04-07,38.14961242675781,-122.5615481112866,38.1338242353019,-122.54908686098841
193927,2020-04-07,30.93484497070312,-87.54864860983456,31.02534407276218,-87.48028564453125
